frame,t_sec,danger_raw,danger_smoothed,category,shot_score,shot_signal_kmh,set_piece_confidence,attacking_team,n_attackers,n_defenders,count_anomaly,ball_dist_to_goal_m,closing_speed_kmh,ball_speed_kmh,hull_area_m2,score_ball_proximity,score_space_control,score_compactness,score_numerical_advantage,score_ball_velocity
39233,9.32,51.8883884367105,53.23922590129349,NONE,,7.635258635490683,,2,10,9,False,34.61851425413669,-0.8267855421716064,69.17214213863154,924.3801324445303,68.63343555032726,53.01587301587302,30.812671081484343,40.0,49.48325903614275
39234,9.36,54.413739966417104,53.18047795710327,NONE,,-1.1688807155681324,,2,10,9,False,34.33497675031886,25.518375343604944,25.527435916857527,904.1914807228077,68.89033847002256,53.333333333333336,30.139716024093588,40.0,65.9489845897531
39235,9.4,53.36568088684916,53.140497962846815,NONE,,1.4534158626649507,,2,10,8,False,34.42830113731894,-8.399194830007275,80.83141426102078,710.2107481588973,68.80578067016798,59.84126984126984,23.67369160529658,50.0,44.75050323124545
39236,9.44,53.33839455935907,52.97292767514048,NONE,,-1.4742192466071735,,2,10,8,False,34.544731487549676,-10.47873152076626,80.83141426102097,742.1378835523446,68.70028740556394,60.0,24.737929451744822,50.0,43.45079279952109
39237,9.48,53.06964011797105,53.07021797699144,NONE,,-11.4966209831924,,2,10,8,False,34.684035109541455,-12.537325979260103,80.83141426102078,742.4952230774979,68.57406950940579,59.84126984126984,24.749840769249932,50.0,42.164171262962434
39238,9.52,52.81625648473277,53.00392962488414,NONE,,-13.541056370314557,,2,10,8,False,34.84593768290519,-14.571231602735963,80.83141426102092,738.7558654349177,68.42737553332407,59.84126984126984,24.625195514497257,50.0,40.89298024829002
39239,9.56,52.65172150584295,53.44516792524596,NONE,,-15.55917059909838,,2,10,8,False,35.030125864888475,-16.5769363784959,80.83141426102083,737.5959871881041,68.26048938567962,60.15873015873016,24.586532906270136,50.0,39.63941476344006
39240,9.6,52.43403517630228,53.73306226993598,NONE,,-12.574430688221447,,2,10,8,False,35.23625018084294,-18.55118843590155,80.83141426102078,734.3451398035504,68.07372771261741,60.317460317460316,24.478171326785013,50.0,38.40550722756153
39241,9.64,54.05503846567112,53.617977276828505,NONE,,-9.081789209340378,,2,10,8,False,35.24289869568463,-0.5983663357523739,2.766341215385271,730.2283297444719,68.06770373747668,60.15873015873016,24.34094432481573,50.0,49.62602104015477
39242,9.68,54.03232426682371,53.60526824984411,NONE,,-5.088296047931209,,2,10,8,False,35.24957275887587,-0.6006656872116878,2.766341215385271,726.0914302285746,68.06165661391464,60.15873015873016,24.20304767428582,50.0,49.624583945492695
39243,9.72,53.888510079044515,53.511565392929704,NONE,,-0.601814056129566,,2,10,8,False,35.25627235590764,-0.602963732859223,2.766341215385124,721.5454203683876,68.05558635507737,59.682539682539684,24.051514012279583,50.0,49.623147666962986
39244,9.76,55.38828515722738,53.62449469645117,NONE,,-0.6041114448734497,,2,10,8,False,35.26299747222647,-0.6052604686949792,2.766341215385271,721.909102657446,68.04949297415126,59.682539682539684,24.0636367552482,60.0,49.62171220706564
39245,9.8,55.3431205729907,54.431718754476236,NONE,,-0.6064075218167453,,2,10,8,False,35.26974809323456,-0.6075558907279088,2.766341215385271,721.2227222970414,68.04337648436285,59.523809523809526,24.04075740990138,60.0,49.62027756829506
39246,9.84,53.03272004912742,55.31448296657419,OPEN_PLAY,,-0.6087022829778377,,2,10,9,False,35.27652420428995,-0.6098499949848701,2.766341215385271,829.3952769435236,68.03723689897868,54.12698412698413,27.64650923145079,50.0,49.618843753134456
39247,9.88,53.21317256303628,56.28664397083552,OPEN_PLAY,,-0.6109957243880615,,2,10,9,False,35.283325790706655,-0.6121427775035926,2.766341215385124,826.2159897753954,68.03107423130513,54.920634920634924,27.540532992513185,50.0,49.61741076406025
39248,9.92,52.21396027638627,57.220805751365646,OPEN_PLAY,,-0.6132878420928201,,2,10,9,False,35.29015283775483,-0.6144342343358744,2.766341215385271,823.6130382833962,68.02488849468844,56.98412698412698,27.453767942779873,40.0,49.61597860354008
39249,9.96,54.42479176022873,58.2334289329762,OPEN_PLAY,,0.9003025455108504,,2,10,9,False,35.29700533066091,-0.6167243615469431,2.766341215385271,807.4646437373813,68.01867970251436,60.15873015873016,26.915488124579372,50.0,49.61454727403316
39250,10.0,62.502945181033525,59.35766332243143,OPEN_PLAY,,3.92977510798839,,2,10,9,False,31.11119053284677,376.7233318032725,385.2624574901524,810.9590888933926,71.81129277268221,57.61904761904761,27.031969629779756,50.0,100.0
39251,10.04,63.24489205101836,58.97474166026789,OPEN_PLAY,,8.47512951391819,,2,10,9,False,26.955193362230776,374.03974535543944,385.2624574901525,804.8412495285011,75.57688918585603,56.19047619047619,26.828041650950034,50.0,100.0
39252,10.08,64.0999672274382,58.53095318849387,OPEN_PLAY,,14.536365430894945,,2,10,9,False,22.845292814607816,369.8910492860664,385.2624574901524,800.0455350767261,79.30071914176919,55.23809523809524,26.668184502557533,50.0,100.0
39253,10.12,65.26497983203272,58.22047674883976,OPEN_PLAY,,20.5976013478717,,2,10,9,False,18.811726134006385,363.02100125412886,385.2624574901525,797.8950415871168,82.95538578402751,55.55555555555556,26.596501386237225,50.0,100.0
39254,10.16,66.1838024461503,57.71198543140019,OPEN_PLAY,,26.658837264848454,,2,10,9,False,14.916546458959989,350.5661707541757,385.2624574901524,785.7758247681231,86.48466504261957,55.23809523809524,26.192527492270774,50.0,100.0
39255,10.2,67.37932275250729,57.06448160898544,OPEN_PLAY,,32.720073181825214,,2,10,9,False,11.30373204519333,325.15329723899924,385.2624574901524,796.7275464047962,89.75810350743114,55.87301587301587,26.557584880159872,50.0,100.0
39256,10.24,50.79322521126479,56.15714688482624,OPEN_PLAY,,38.78130909880197,,2,11,9,False,14.164443023387307,-257.4639880374579,293.19935969034503,1301.6938145294434,87.16611834565646,42.53968253968254,43.38979381764811,50.0,0.0
39257,10.28,50.0176589117025,54.499296164695544,NONE,,44.84254501577872,,2,11,9,False,17.167255854224134,-270.2531547753145,293.19935969034526,1293.9518446618522,84.44537991369174,42.857142857142854,43.13172815539507,50.0,0.0
39258,10.32,49.307002773278136,52.71230135729164,NONE,,50.903780932755474,,2,11,9,False,20.24905035685261,-277.36150523656283,293.1993596903448,1303.4856505610546,81.65307908940689,43.17460317460318,43.44952168536849,50.0,0.0
39259,10.36,47.111276753761395,50.99422449118342,NONE,,56.96501684973224,,2,11,8,False,23.378613015588964,-281.6606392862719,293.1993596903455,1066.2213861827117,78.81749729309068,42.53968253968254,35.540712872757055,50.0,0.0
39260,10.4,44.44391440740935,48.98118020794599,NONE,,63.026252766708986,,2,10,8,False,26.53905032399108,-284.4393577561905,293.1993596903448,1060.1178434208878,75.95394111054019,41.42857142857143,35.33726144736293,40.0,0.0
39261,10.44,43.53677507031833,46.32165935157273,NONE,,69.08748868368573,,2,10,8,False,29.72051441436284,-286.33176813345824,293.19935969034503,1059.582950590051,73.07133333302586,41.269841269841265,35.31943168633504,40.0,0.0
39262,10.48,42.60873653946514,43.488742881657,NONE,,75.14872460066249,,2,10,8,False,32.916909049874654,-287.67551719606337,293.19935969034503,1063.6164080621832,70.1751975368633,40.95238095238095,35.45388026873944,40.0,0.0
39263,10.52,41.80095436217161,41.962987782164596,NONE,,81.20996051763925,,2,10,8,False,36.124271136307286,-288.6625877789368,293.19935969034526,1076.4243526441444,67.2691245361855,40.95238095238095,35.88081175480482,40.0,0.0
39264,10.56,43.48304483413942,40.426685221162415,NONE,,87.271196434616,,2,11,9,False,39.33991825423027,-289.4082406130686,293.19935969034503,1279.7207249085068,64.35554477273035,41.11111111111111,42.657357496950226,50.0,0.0
39265,10.6,41.10844843318362,38.300407192464604,NONE,,93.33243235159276,,2,10,9,False,42.56197259007092,-289.9848902256588,293.199359690345,1295.8375670892215,61.436159664416046,40.79365079365079,43.194585569640715,40.0,0.0
39266,10.64,34.269552169671236,38.21209918692077,NONE,,99.39366826856951,,2,6,6,False,45.78908158780574,-290.43980979613355,293.1993596903453,406.67081467122625,58.51219471258475,28.730158730158728,13.55569382237421,50.0,0.0
39267,10.68,33.38432511351846,38.37910415595064,NONE,,105.45490418554627,,2,6,6,False,49.02024697958859,-290.80488526045673,293.1993596903448,405.2838215314441,55.58455441107186,28.730158730158728,13.509460717714806,50.0,0.0
39268,10.72,32.484164017356015,38.634952007988694,NONE,,111.51614010252302,,2,7,6,False,52.254716290621566,-291.1022379929677,293.199359690345,401.08963398377455,52.65392054965821,28.730158730158728,13.36965446612582,50.0,0.0
39269,10.76,31.582028179676268,38.99610507264729,NONE,,117.57737601949978,,2,7,6,False,55.49191179510029,-291.34759540308545,293.1993596903453,396.6487043585803,49.720816584478946,28.730158730158728,13.221623478619343,50.0,0.0
39270,10.8,23.791666428904428,39.50306603497831,NONE,,123.63861193647654,,2,6,6,False,58.73138270231158,-291.5523816490156,293.1993596903455,394.05137101134824,46.78565096044467,7.142857142857142,13.135045700378276,40.0,0.0
39271,10.84,46.05158068723532,40.63876732776613,NONE,,128.16771210580407,,2,7,6,False,57.25659974884556,132.73046581194166,133.9973313027335,394.43085075997806,48.12189763526097,28.57142857142857,13.1476950253326,50.0,100.0
39272,10.88,46.44797403576786,41.746954847989166,NONE,,131.16330641719088,,2,7,6,False,55.7825646517531,132.6631587383215,133.9973313027335,393.57537628927435,49.45746670488115,28.57142857142857,13.119179209642478,50.0,100.0
39273,10.92,46.606949294775,43.685647565098826,NONE,,132.62387274726552,,2,7,6,False,54.30933830482493,132.59037122353547,133.99733130273293,353.21675857941955,50.79230299567767,28.41269841269841,11.773891952647318,50.0,100.0
39274,10.96,46.94257331536826,45.690974741395614,NONE,,132.5477154106763,,2,7,6,False,52.836988357988666,132.51149521526344,133.9973313027335,379.98156936914177,52.126345212535476,27.61904761904762,12.666052312304727,50.0,100.0
39275,11.0,47.88448591014386,47.63501474822798,NONE,,132.46507561164424,,2,7,6,False,51.365590175037724,132.4258364655848,133.9973313027335,393.13520157295716,53.45952507108896,29.523809523809526,13.104506719098572,50.0,100.0
39276,11.04,57.11146034759331,49.82547692491789,NONE,,132.37520023852255,,2,10,9,False,49.89522795790224,132.3325995421933,133.99733130273353,1357.0083149971979,54.79176627906145,45.55555555555556,45.2336104999066,50.0,100.0
39277,11.08,54.40669867585992,52.55029721211733,NONE,,132.27722420405053,,2,10,9,False,48.4259960720017,132.2308697310487,133.9973313027335,1313.9607350472781,56.12298333541177,40.0,43.798691168242605,40.0,100.0
39278,11.12,57.533864774987165,53.579760605597734,NONE,,132.17014998818397,,2,10,9,False,46.95800061558642,132.11959107737528,133.99733130273293,1384.9849738895605,57.453080108411626,43.492063492063494,46.16616579631868,50.0,100.0
39279,11.16,57.44825122907994,54.62643990484916,NONE,,132.05282271638066,,2,10,9,False,45.49136128667399,131.9975396021186,133.9973313027335,1343.6857381233888,58.78194814408302,42.38095238095238,44.789524604112955,50.0,100.0
39280,11.2,55.81264409934448,55.744133974948134,OPEN_PLAY,,131.92389963342941,,2,10,9,False,44.02621361495199,131.86329045498007,133.9973313027335,1308.341893612661,60.109464643953146,40.95238095238095,43.61139645375536,40.0,100.0
39281,11.24,57.8675742999552,55.66704942603872,OPEN_PLAY,,131.78181249787772,,2,10,9,False,42.56271164384928,131.71517739924377,133.9973313027335,1315.9568864667783,61.435490034928186,41.42857142857143,43.86522954889261,50.0,100.0
39282,11.28,56.48950987529769,55.50754991003416,OPEN_PLAY,,131.62472097523036,,2,10,9,False,41.1010311712363,131.55124253516846,133.99733130273353,1292.6275333961817,62.759865033013625,40.79365079365079,43.08758444653939,40.0,100.0
39283,11.32,58.4051414090001,54.57909605383486,NONE,,131.45045450740685,,2,10,9,False,39.641373687774866,131.3691735115291,133.99733130273322,1280.5283017492484,64.08240707492028,41.11111111111111,42.68427672497494,50.0,100.0
39284,11.36,59.00812562678496,53.87279478641498,NONE,,131.2564393220491,,2,10,9,False,38.18397119240058,131.16622458368604,133.9973313027335,1274.2761648864443,65.40290595493241,42.06349206349206,42.47587216288148,50.0,100.0
39285,11.4,60.01927813596261,52.905497798313576,NONE,,100.61162576322818,,2,10,9,False,36.72909211842488,130.93911665781272,133.99733130273322,1286.3028055777454,66.72111845548436,44.285714285714285,42.876760185924844,50.0,100.0
39286,11.44,46.0175587284555,51.83368403770376,NONE,,70.00774190642403,,2,8,8,False,36.62940335953727,8.971988299884828,11.867024682383445,1388.5051602340022,66.81144277898366,24.761904761904763,46.283505341133406,30.0,55.60749268742802
39287,11.48,45.970491718088944,51.13078605051236,NONE,,39.449970144580675,,2,8,8,False,36.5299184919338,8.953638084312487,11.867024682383445,1374.0274495970089,66.90158236407804,24.761904761904763,45.80091498656696,30.0,55.596023802695306
39288,11.52,45.97001407320186,50.254146867372334,NONE,,8.944312311384515,,2,8,8,False,36.43063918597477,8.93513753631268,11.867024682383445,1360.9450979638436,66.99153569731533,24.92063492063492,45.36483659879479,30.0,55.58446096019543
39289,11.56,45.93108346682132,49.68800637841139,NONE,,8.925735263915229,,2,8,8,False,36.33156712680779,8.916485325028063,11.867024682383445,1356.0592803140376,67.08130125184522,24.761904761904763,45.201976010467924,30.0,55.57280332814254
39290,11.6,45.92630091777031,49.01151129361582,NONE,,8.907005878146368,,2,8,8,False,36.23270401447437,8.897680110007684,11.867024682383445,1350.0807941568323,67.17087748732247,24.761904761904763,45.00269313856108,30.0,55.5610500687548
39291,11.64,44.586486101762226,48.862237031070855,NONE,,8.888122808860075,,2,8,8,False,36.13405156401618,8.878720541237044,11.867024682383445,1372.3482963584574,67.26026284981084,12.857142857142856,45.74494321194858,40.0,55.54920033827315
39292,11.68,47.37786825304751,48.52925297439443,NONE,,8.869084701293168,,2,9,8,False,36.03561150558099,8.859605259167509,11.867024682383445,1290.710927921114,67.34945577168699,25.555555555555554,43.02369759737047,40.0,55.53725328697969
39293,11.72,47.34790410227499,49.3278626530201,NONE,,8.849890191170715,,2,9,8,False,35.937385584528094,8.840332894760436,11.867024682383445,1271.8030126712606,67.4384546715449,25.71428571428571,42.393433755708685,40.0,55.52520805922527
39294,11.76,49.69582400776631,50.18337091058874,NONE,,10.363631174582864,,2,9,9,False,35.83937556153345,8.82090206951787,11.867024682383445,1958.6453470116912,67.52725795410079,21.26984126984127,65.28817823372304,40.0,55.513063793448666
39295,11.8,50.28720039145329,50.605133130278865,NONE,,16.2018396787418,,2,9,9,False,35.67344573403472,14.933684474885638,15.075955800411375,1945.3488703224393,67.67760087725902,21.428571428571427,64.84496234408131,40.0,59.333552796803524
39296,11.84,57.21683447624534,51.24096851866464,NONE,,18.504958164937513,,2,11,9,False,35.31552974208135,32.21243927580325,71.60007852754575,1284.666759408035,68.00189541360912,43.492063492063494,42.822225313601166,60.0,70.13277454737702
39297,11.88,56.023469455845564,51.88350130173624,NONE,,19.535733307812553,,2,11,9,False,35.11494299941976,18.052806839543294,18.10655245451728,1276.772682822766,68.18363969487021,43.96825396825397,42.55908942742553,60.0,61.28300427471456
39298,11.92,55.6008748719635,52.639220174488564,NONE,,20.08333853513248,,2,11,9,False,34.97112074785289,12.94400264101803,14.720686877641922,1264.3521052671354,68.31395175534605,44.285714285714285,42.14507017557118,60.0,58.09000165063627
39299,11.96,56.23659080891275,52.82867983708612,NONE,,3.58641276477643,,2,11,9,False,34.780852910251056,17.124105384165347,41.54033832246788,1271.0286524569212,68.48634645567971,44.920634920634924,42.36762174856404,60.0,60.70256586510334
39300,12.0,51.031160709483245,53.03021580450885,NONE,,1.3050417516266322,,2,11,9,False,35.1561336192024,-33.77526380562095,109.0582886758029,1212.6439969396567,68.14631838695244,44.761904761904766,40.421466564655226,60.0,28.890460121486903
39301,12.04,53.56110812745062,53.050212276017454,UNCERTAIN,,0.2984825154994297,,2,10,9,False,35.05694114379191,8.927322786944103,10.47690940586212,1196.6944864935622,68.23619304621845,45.07936507936508,39.889816216452076,50.0,55.579576741840064
39302,12.08,53.636694314629565,53.02252044744574,UNCERTAIN,,-1.7555120535314828,,2,10,9,False,34.95785485827514,8.917765696509221,10.476909405861777,1198.667704768318,68.32597149072141,45.23809523809524,39.955590158943934,50.0,55.57360356031826
39303,12.12,53.65511257479005,52.411126182232984,UNCERTAIN,,8.912905443340335,,2,10,9,False,34.85887566818579,8.908127108041697,10.47690940586212,1181.2781799050192,68.41565289999053,45.55555555555556,39.375939330167306,50.0,55.56757944252606
39304,12.16,49.6513842042182,52.215737805778055,UNCERTAIN,,8.903225263823167,,2,9,9,False,34.760004488387274,8.89840618186632,10.47690940586212,1167.4032525132625,68.50523644510164,35.714285714285715,38.91344175044208,40.0,55.56150386366645
39305,12.2,49.76633571134775,52.0549747392281,UNCERTAIN,,8.893462317302667,,2,9,9,False,34.66124224317755,8.888602068875429,10.476909405861777,1153.4622587028798,68.59472128858232,36.34920634920635,38.44874195676266,40.0,55.555376293047146
39306,12.24,49.935781665869534,51.847863690752924,UNCERTAIN,,8.883615749853586,,2,9,9,False,34.56258986639502,8.878713910427223,10.47690940586212,1205.9832586436496,68.6841065843159,35.87301587301587,40.19944195478832,40.0,55.549196194017014
39307,12.28,49.954898448592786,52.07419349480772,UNCERTAIN,,8.8736846979657,,2,9,9,False,34.46404830152563,8.868740838245373,10.47690940586212,1196.7000087674933,68.77339147744436,36.03174603174603,39.89000029224978,40.0,55.542963023903354
39308,12.32,49.880103293692336,52.095954249149564,UNCERTAIN,,8.863668288443733,,2,9,9,False,34.36561850181102,8.858681974314777,10.476909405861777,1184.5150718130412,68.86257510427052,35.87301587301587,39.48383572710137,40.0,55.536676233946736
39309,12.36,53.67880893838637,52.111596306643726,UNCERTAIN,,8.8535656383044,,2,10,9,False,34.267301430357826,8.848536430787561,10.47690940586212,1162.911064229209,68.95165659215878,45.3968253968254,38.763702140973635,50.0,55.53033526924223
39310,12.4,53.67171807336399,52.124367463857205,UNCERTAIN,,8.843375854674562,,2,10,9,False,34.16909806024816,8.838303309869886,10.47690940586212,1148.4095462688479,69.0406350594352,45.55555555555556,38.280318208961596,50.0,55.52393956866868
39311,12.44,53.751258227210705,52.41207984277548,UNCERTAIN,,8.833098034690199,,2,10,9,False,34.071009374651204,8.827981703726024,10.476909405861777,1135.3691099927996,69.12950961528628,46.03174603174603,37.84563699975998,50.0,55.51748856482877
39312,12.48,53.74711835814081,52.68849080524552,UNCERTAIN,,8.822731265390562,,2,10,9,False,33.9730363669359,8.817570694377324,10.47690940586212,1121.4736500053637,69.2182793596569,46.19047619047619,37.38245500017879,50.0,55.510981683985825
39313,12.52,53.82223717955261,52.94602567051523,UNCERTAIN,,8.812274623616982,,2,10,9,False,33.87518004078491,8.807069353589014,10.47690940586212,1107.5649492085709,69.30694338314707,46.666666666666664,36.918831640285696,50.0,55.50441834599313
39314,12.56,53.824399004559595,53.20556831914451,UNCERTAIN,,8.801727175908312,,2,10,9,False,33.77744141030963,8.796476742775567,10.476909405861777,1094.9459747005767,69.39550076690767,46.82539682539682,36.49819915668589,50.0,55.49779796423473
39315,12.6,53.808366461351795,53.461351722439396,UNCERTAIN,,8.791087978395087,,2,10,9,False,33.67982150016639,8.78579191289134,10.47690940586212,1078.6963097451826,69.48395058253524,46.98412698412698,35.95654365817275,50.0,55.49111994555709
39316,12.64,53.103932751237586,53.389013566753825,UNCERTAIN,,8.780356076696254,,2,10,9,False,33.5823213456739,8.775013904324425,10.47690940586212,1075.5683196742957,69.57229189196555,44.12698412698413,35.852277322476525,50.0,55.48438369020276
39317,12.68,53.083267260988045,53.328393080341606,UNCERTAIN,,8.769530505813972,,2,10,9,False,33.484941992931745,8.764141746793683,10.476909405861777,1058.4086553175457,69.66052374736613,44.285714285714285,35.28028851058485,50.0,55.477588591746056
39318,12.72,53.02620004910617,53.26677460777149,UNCERTAIN,,8.758610290026976,,2,10,9,False,33.38768449894012,8.753174459246438,10.47690940586212,1041.913562962971,69.74864519102798,44.285714285714285,34.730452098765696,50.0,55.470734037029025
39319,12.76,53.06941023214421,53.206693139961054,UNCERTAIN,,8.747594442785545,,2,10,9,False,33.29054993172075,8.742111049743357,10.47690940586212,1029.6094187720778,69.83665525525575,44.60317460317461,34.32031395906926,50.0,55.4638194060896
39320,12.8,52.94950413323086,53.0036181251866,UNCERTAIN,,8.736481966606462,,2,10,9,False,33.193539370438984,8.7309505153587,10.476909405861777,1016.436612462036,69.92455296225744,44.285714285714285,33.881220415401195,50.0,55.45684407209919
39321,12.84,52.81075107015958,52.88573930207721,UNCERTAIN,,8.725271852963985,,2,10,9,False,33.09665390552701,8.719691842077353,10.47690940586212,999.5030541383226,70.01233732403243,43.96825396825397,33.31676847127742,50.0,55.449807401298344
39322,12.88,52.94427223641727,52.8850650465674,UNCERTAIN,,8.713963082186247,,2,10,9,False,32.999894638808385,8.70833400467653,10.47690940586212,997.3505219380154,70.10000734225888,44.44444444444444,33.24501739793384,50.0,55.44270875292283
39323,12.92,53.01183655636933,52.94712863441555,UNCERTAIN,,8.702554623347503,,2,10,9,False,32.90326268362358,8.696875966632405,10.476909405861777,989.9519283134787,70.18756200817987,44.761904761904766,32.99839761044929,50.0,55.43554747914526
39324,12.96,53.02614074441555,53.008655321100626,UNCERTAIN,,8.691045434160856,,2,10,9,False,32.80675916495687,8.685316680003723,10.47690940586212,979.8466969519859,70.27500030248846,44.920634920634924,32.6615565650662,50.0,55.42832292500233
39325,13.0,51.38533700225923,53.0769586931313,UNCERTAIN,,8.679434460872741,,2,9,9,False,32.71038521956431,8.673655085330765,10.47690940586212,978.4113816034751,70.36232119521175,44.285714285714285,32.613712720115835,40.0,55.42103442833173
39326,13.04,52.409853127246876,53.15098304695328,UNCERTAIN,,8.667720638155494,,2,9,9,False,32.61414199610293,8.661890111524073,10.476909405861777,964.0173385512435,70.44952364559379,48.57142857142857,32.13391128504145,40.0,55.41368131970255
39327,13.08,53.800275395234024,53.22468528069805,UNCERTAIN,,8.655902889000231,,2,10,9,False,32.518030655261114,8.650020675763415,10.47690940586212,952.9723825591846,70.5366066019774,48.25396825396825,31.76574608530615,50.0,55.406262922352134
39328,13.12,53.84869580541543,53.464767311756596,UNCERTAIN,,8.64398012461054,,2,10,9,False,32.422052369890196,8.638045683382671,10.47690940586212,941.7902358471247,70.62356900168514,48.57142857142857,31.393007861570823,50.0,55.398778552114166
39329,13.16,53.82158750120905,53.70290670070853,UNCERTAIN,,8.63195124429696,,2,10,9,False,32.32620832513717,8.625964027772,10.476909405861777,931.3846598957298,70.71040977089879,48.57142857142857,31.046155329857662,50.0,55.3912275173575
39330,13.2,53.84584051347426,53.934981428277005,UNCERTAIN,,8.619815135368594,,2,10,9,False,32.23049971857862,8.613774590269756,10.47690940586212,923.3242231470649,70.79712782453822,48.73015873015873,30.777474104902165,50.0,55.3836091189186
39331,13.24,53.95770247800785,54.297650918315036,UNCERTAIN,,8.607570673028384,,2,10,9,False,32.13492776035584,8.601476240049948,10.47690940586212,908.9855238783384,70.8837220661388,49.36507936507937,30.29951746261128,50.0,55.375922650031214
39332,13.28,53.833930938168066,54.81604870580915,UNCERTAIN,,8.595216720268004,,2,10,9,False,32.039493673311156,8.589067834021833,10.476909405861777,895.1487301010702,70.97019138772805,49.047619047619044,29.838291003369005,50.0,55.368167396263644
39333,13.32,55.69173544286222,55.24259816205642,UNCERTAIN,,8.58275212775986,,2,11,9,False,31.944198693125262,8.57654821673048,10.47690940586212,882.3986975806538,71.05653466970104,50.63492063492063,29.41328991935513,60.0,55.36034263545655
39334,13.36,55.80194490384056,55.5390423601144,UNCERTAIN,,8.570175733754457,,2,11,9,False,31.84904406845596,8.563916220237182,10.47690940586212,867.7584413049117,71.14275078069481,51.269841269841265,28.92528137683039,60.0,55.35244763764824
39335,13.4,55.79673328719085,55.846283605830145,UNCERTAIN,,8.557486363975677,,2,11,9,False,31.754031061077868,8.551170664028334,10.476909405862095,853.853321411365,71.22883857746172,51.42857142857142,28.461777380378834,60.0,55.34448166501771
39336,13.44,57.37817462487199,56.16367318047765,UNCERTAIN,,8.54468283151495,,2,11,9,False,31.65916094602335,8.538310354906713,10.476909405861807,673.1617280433293,71.31479690474174,61.26984126984127,22.438724268110978,60.0,55.33644397181669
39337,13.48,57.60611045218862,56.47708546922738,UNCERTAIN,,8.531763936729808,,2,11,9,False,31.564435011724598,8.525334086887568,10.47690940586212,690.0330132989657,71.4006245951338,61.74603174603175,23.001100443298856,60.0,55.328333804304734
39338,13.52,57.52844660221416,56.78910088642504,UNCERTAIN,,8.518728467140617,,2,11,9,False,31.469854560156858,8.512240641096618,10.476909405862095,685.4770088557416,71.48632046896594,61.42857142857143,22.849233628524722,60.0,55.320150400685385
39339,13.56,57.35760577192974,56.975098196832455,UNCERTAIN,,8.50557519732833,,2,11,9,False,31.37542090698273,8.49902878567157,10.476909405861807,678.1688249221916,71.5718833341646,60.79365079365079,22.605627497406385,60.0,55.31189299104473
39340,13.6,57.535590754004424,57.02378189575641,UNCERTAIN,,8.492302888833771,,2,11,9,False,31.281135381697645,8.485697275657564,10.47690940586212,669.2075283498598,71.65731198612278,61.58730158730159,22.30691761166199,60.0,55.303560797285975
39341,13.64,57.63026239697911,57.103256704132626,UNCERTAIN,,8.478910290057877,,2,11,9,False,31.18699932777643,8.472244852909334,10.476909405862095,659.4669727751334,71.74260520756728,62.06349206349206,21.98223242583778,60.0,55.29515303306833
39342,13.68,57.60678797847102,57.18950074753585,UNCERTAIN,,8.465396136162013,,2,11,9,False,31.093014102820952,8.45867024599304,10.476909405861807,649.9172193017366,71.82776176842492,62.06349206349206,21.663907310057887,60.0,55.28666890374565
39343,13.72,57.70188748437965,57.16075198421712,UNCERTAIN,,8.451759148970295,,2,11,9,False,30.99918107870886,8.444972170088114,10.47690940586212,640.2833161613889,71.9127804256877,62.53968253968254,21.342777205379633,60.0,55.27810760630507
39344,13.76,56.06589866305714,57.04169521092541,UNCERTAIN,,8.437998036873342,,2,10,9,False,30.90550164174341,8.43114932689069,10.476909405862095,639.9979920975002,71.9976599232772,61.904761904761905,21.333266403250008,50.0,55.26946832930668
39345,13.8,56.2759398299497,56.92711835309779,UNCERTAIN,,8.424111494732038,,2,10,9,False,30.81197719280428,8.417200404521523,10.476909405861807,637.5008839700622,72.08239899190775,62.698412698412696,21.25002946566874,50.0,55.26075025282595
39346,13.84,56.755642604354996,56.82102837364701,UNCERTAIN,,8.410098203783924,,2,10,9,False,30.718609147499528,8.403124077427826,10.47690940586212,641.3279412600714,72.16699634894891,64.44444444444444,21.37759804200238,50.0,55.25195254839239
39347,13.88,56.831661808029736,56.71232353199869,UNCERTAIN,,8.395956831551032,,2,10,9,False,30.625398936318465,8.388919006295659,10.476909405862095,635.8578502454566,72.25145069828682,64.76190476190476,21.195261674848553,50.0,55.243074378934786
39348,13.92,57.03318946504718,56.5980840446498,OPEN_PLAY,,6.291656730420652,,2,10,9,False,30.532348004785586,8.374583837959122,10.476909405861807,631.6910244588344,72.33576073018484,65.55555555555556,21.056367481961143,50.0,55.23411489872445
39349,13.96,56.17742917268815,56.505025830040495,UNCERTAIN,,4.190875711063695,,2,10,9,False,30.532348004785586,0.0,0.0,625.4989208852694,72.33576073018484,65.39682539682539,20.84996402950898,50.0,50.0
39350,14.0,56.15352430828251,56.5410808994584,UNCERTAIN,,2.0936459594897805,,2,10,9,False,30.532348004785586,0.0,0.0,620.7179480041432,72.33576073018484,65.39682539682539,20.69059826680477,50.0,50.0
39351,14.04,56.084526018520556,56.694155848867354,UNCERTAIN,,0.0,,2,10,9,False,30.532348004785586,0.0,0.0,614.8547979882587,72.33576073018484,65.23809523809524,20.49515993294196,50.0,50.0
39352,14.08,56.23113265422453,56.838937018587295,UNCERTAIN,,0.0,,2,10,9,False,30.532348004785586,0.0,0.0,620.3666013195307,72.33576073018484,65.71428571428571,20.678886710651025,50.0,50.0
